"","Country","date","Confirmed_d","Recovered_d","Deaths_d","lat","long","Country_map"
"334","Antigua and Barbuda",2020-02-14,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"335","Antigua and Barbuda",2020-02-15,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"336","Antigua and Barbuda",2020-02-16,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"337","Antigua and Barbuda",2020-02-17,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"338","Antigua and Barbuda",2020-02-18,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"339","Antigua and Barbuda",2020-02-19,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"340","Antigua and Barbuda",2020-02-20,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"341","Antigua and Barbuda",2020-02-21,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"342","Antigua and Barbuda",2020-02-22,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"343","Antigua and Barbuda",2020-02-23,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"344","Antigua and Barbuda",2020-02-24,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"345","Antigua and Barbuda",2020-02-25,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"346","Antigua and Barbuda",2020-02-26,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"347","Antigua and Barbuda",2020-02-27,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"348","Antigua and Barbuda",2020-02-28,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"349","Antigua and Barbuda",2020-02-29,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"350","Antigua and Barbuda",2020-03-01,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"351","Antigua and Barbuda",2020-03-02,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"352","Antigua and Barbuda",2020-03-03,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"353","Antigua and Barbuda",2020-03-04,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"354","Antigua and Barbuda",2020-03-05,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"355","Antigua and Barbuda",2020-03-06,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"356","Antigua and Barbuda",2020-03-07,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"357","Antigua and Barbuda",2020-03-08,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"358","Antigua and Barbuda",2020-03-09,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"359","Antigua and Barbuda",2020-03-10,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"360","Antigua and Barbuda",2020-03-11,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"361","Antigua and Barbuda",2020-03-12,0,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"362","Antigua and Barbuda",2020-03-13,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"363","Antigua and Barbuda",2020-03-14,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"364","Antigua and Barbuda",2020-03-15,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"365","Antigua and Barbuda",2020-03-16,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"366","Antigua and Barbuda",2020-03-17,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"367","Antigua and Barbuda",2020-03-18,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"368","Antigua and Barbuda",2020-03-19,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"369","Antigua and Barbuda",2020-03-20,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"370","Antigua and Barbuda",2020-03-21,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"371","Antigua and Barbuda",2020-03-22,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"372","Antigua and Barbuda",2020-03-23,1,0,0,17.2234721,-61.9554608,"AntiguaandBarbuda"
"373","Argentina",2020-01-22,0,0,0,-34.9964963,-64.9672817,"Argentina"
"374","Argentina",2020-01-23,0,0,0,-34.9964963,-64.9672817,"Argentina"
"375","Argentina",2020-01-24,0,0,0,-34.9964963,-64.9672817,"Argentina"
"376","Argentina",2020-01-25,0,0,0,-34.9964963,-64.9672817,"Argentina"
"377","Argentina",2020-01-26,0,0,0,-34.9964963,-64.9672817,"Argentina"
"378","Argentina",2020-01-27,0,0,0,-34.9964963,-64.9672817,"Argentina"
"379","Argentina",2020-01-28,0,0,0,-34.9964963,-64.9672817,"Argentina"
"380","Argentina",2020-01-29,0,0,0,-34.9964963,-64.9672817,"Argentina"
"381","Argentina",2020-01-30,0,0,0,-34.9964963,-64.9672817,"Argentina"
"382","Argentina",2020-01-31,0,0,0,-34.9964963,-64.9672817,"Argentina"
"383","Argentina",2020-02-01,0,0,0,-34.9964963,-64.9672817,"Argentina"
"384","Argentina",2020-02-02,0,0,0,-34.9964963,-64.9672817,"Argentina"
"385","Argentina",2020-02-03,0,0,0,-34.9964963,-64.9672817,"Argentina"
"386","Argentina",2020-02-04,0,0,0,-34.9964963,-64.9672817,"Argentina"
"387","Argentina",2020-02-05,0,0,0,-34.9964963,-64.9672817,"Argentina"
"388","Argentina",2020-02-06,0,0,0,-34.9964963,-64.9672817,"Argentina"
"389","Argentina",2020-02-07,0,0,0,-34.9964963,-64.9672817,"Argentina"
"390","Argentina",2020-02-08,0,0,0,-34.9964963,-64.9672817,"Argentina"
"391","Argentina",2020-02-09,0,0,0,-34.9964963,-64.9672817,"Argentina"
"392","Argentina",2020-02-10,0,0,0,-34.9964963,-64.9672817,"Argentina"
"393","Argentina",2020-02-11,0,0,0,-34.9964963,-64.9672817,"Argentina"
"394","Argentina",2020-02-12,0,0,0,-34.9964963,-64.9672817,"Argentina"
"395","Argentina",2020-02-13,0,0,0,-34.9964963,-64.9672817,"Argentina"
"396","Argentina",2020-02-14,0,0,0,-34.9964963,-64.9672817,"Argentina"
"397","Argentina",2020-02-15,0,0,0,-34.9964963,-64.9672817,"Argentina"
"398","Argentina",2020-02-16,0,0,0,-34.9964963,-64.9672817,"Argentina"
"399","Argentina",2020-02-17,0,0,0,-34.9964963,-64.9672817,"Argentina"
"400","Argentina",2020-02-18,0,0,0,-34.9964963,-64.9672817,"Argentina"
"401","Argentina",2020-02-19,0,0,0,-34.9964963,-64.9672817,"Argentina"
"402","Argentina",2020-02-20,0,0,0,-34.9964963,-64.9672817,"Argentina"
"403","Argentina",2020-02-21,0,0,0,-34.9964963,-64.9672817,"Argentina"
"404","Argentina",2020-02-22,0,0,0,-34.9964963,-64.9672817,"Argentina"
"405","Argentina",2020-02-23,0,0,0,-34.9964963,-64.9672817,"Argentina"
"406","Argentina",2020-02-24,0,0,0,-34.9964963,-64.9672817,"Argentina"
"407","Argentina",2020-02-25,0,0,0,-34.9964963,-64.9672817,"Argentina"
"408","Argentina",2020-02-26,0,0,0,-34.9964963,-64.9672817,"Argentina"
"409","Argentina",2020-02-27,0,0,0,-34.9964963,-64.9672817,"Argentina"
"410","Argentina",2020-02-28,0,0,0,-34.9964963,-64.9672817,"Argentina"
"411","Argentina",2020-02-29,0,0,0,-34.9964963,-64.9672817,"Argentina"
"412","Argentina",2020-03-01,0,0,0,-34.9964963,-64.9672817,"Argentina"
"413","Argentina",2020-03-02,0,0,0,-34.9964963,-64.9672817,"Argentina"
"414","Argentina",2020-03-03,1,0,0,-34.9964963,-64.9672817,"Argentina"
"415","Argentina",2020-03-04,1,0,0,-34.9964963,-64.9672817,"Argentina"
"416","Argentina",2020-03-05,1,0,0,-34.9964963,-64.9672817,"Argentina"
"417","Argentina",2020-03-06,2,0,0,-34.9964963,-64.9672817,"Argentina"
"418","Argentina",2020-03-07,8,0,0,-34.9964963,-64.9672817,"Argentina"
"419","Argentina",2020-03-08,12,0,1,-34.9964963,-64.9672817,"Argentina"
"420","Argentina",2020-03-09,12,0,1,-34.9964963,-64.9672817,"Argentina"
"421","Argentina",2020-03-10,17,0,1,-34.9964963,-64.9672817,"Argentina"
"422","Argentina",2020-03-11,19,0,1,-34.9964963,-64.9672817,"Argentina"
"423","Argentina",2020-03-12,19,0,1,-34.9964963,-64.9672817,"Argentina"
"424","Argentina",2020-03-13,31,0,2,-34.9964963,-64.9672817,"Argentina"
"425","Argentina",2020-03-14,34,1,2,-34.9964963,-64.9672817,"Argentina"
"426","Argentina",2020-03-15,45,1,2,-34.9964963,-64.9672817,"Argentina"
"427","Argentina",2020-03-16,56,1,2,-34.9964963,-64.9672817,"Argentina"
"428","Argentina",2020-03-17,68,3,2,-34.9964963,-64.9672817,"Argentina"
"429","Argentina",2020-03-18,79,3,2,-34.9964963,-64.9672817,"Argentina"
"430","Argentina",2020-03-19,97,3,3,-34.9964963,-64.9672817,"Argentina"
"431","Argentina",2020-03-20,128,3,3,-34.9964963,-64.9672817,"Argentina"
"432","Argentina",2020-03-21,158,3,4,-34.9964963,-64.9672817,"Argentina"
"433","Argentina",2020-03-22,225,3,4,-34.9964963,-64.9672817,"Argentina"
"434","Argentina",2020-03-23,225,3,4,-34.9964963,-64.9672817,"Argentina"
"435","Armenia",2020-01-22,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"436","Armenia",2020-01-23,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"437","Armenia",2020-01-24,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"438","Armenia",2020-01-25,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"439","Armenia",2020-01-26,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"440","Armenia",2020-01-27,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"441","Armenia",2020-01-28,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"442","Armenia",2020-01-29,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"443","Armenia",2020-01-30,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"444","Armenia",2020-01-31,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"445","Armenia",2020-02-01,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"446","Armenia",2020-02-02,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"447","Armenia",2020-02-03,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"448","Armenia",2020-02-04,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"449","Armenia",2020-02-05,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"450","Armenia",2020-02-06,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"451","Armenia",2020-02-07,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"452","Armenia",2020-02-08,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"453","Armenia",2020-02-09,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"454","Armenia",2020-02-10,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"455","Armenia",2020-02-11,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"456","Armenia",2020-02-12,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"457","Armenia",2020-02-13,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"458","Armenia",2020-02-14,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"459","Armenia",2020-02-15,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"460","Armenia",2020-02-16,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"461","Armenia",2020-02-17,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"462","Armenia",2020-02-18,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"463","Armenia",2020-02-19,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"464","Armenia",2020-02-20,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"465","Armenia",2020-02-21,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"466","Armenia",2020-02-22,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"467","Armenia",2020-02-23,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"468","Armenia",2020-02-24,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"469","Armenia",2020-02-25,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"470","Armenia",2020-02-26,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"471","Armenia",2020-02-27,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"472","Armenia",2020-02-28,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"473","Armenia",2020-02-29,0,0,0,40.2790115080891,44.6684773130366,"Armenia"
"474","Armenia",2020-03-01,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"475","Armenia",2020-03-02,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"476","Armenia",2020-03-03,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"477","Armenia",2020-03-04,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"478","Armenia",2020-03-05,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"479","Armenia",2020-03-06,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"480","Armenia",2020-03-07,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"481","Armenia",2020-03-08,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"482","Armenia",2020-03-09,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"483","Armenia",2020-03-10,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"484","Armenia",2020-03-11,1,0,0,40.2790115080891,44.6684773130366,"Armenia"
"485","Armenia",2020-03-12,4,0,0,40.2790115080891,44.6684773130366,"Armenia"
"486","Armenia",2020-03-13,8,0,0,40.2790115080891,44.6684773130366,"Armenia"
"487","Armenia",2020-03-14,18,0,0,40.2790115080891,44.6684773130366,"Armenia"
"488","Armenia",2020-03-15,26,0,0,40.2790115080891,44.6684773130366,"Armenia"
"489","Armenia",2020-03-16,52,0,0,40.2790115080891,44.6684773130366,"Armenia"
"490","Armenia",2020-03-17,78,1,0,40.2790115080891,44.6684773130366,"Armenia"
"491","Armenia",2020-03-18,84,1,0,40.2790115080891,44.6684773130366,"Armenia"
"492","Armenia",2020-03-19,115,1,0,40.2790115080891,44.6684773130366,"Armenia"
"493","Armenia",2020-03-20,136,1,0,40.2790115080891,44.6684773130366,"Armenia"
"494","Armenia",2020-03-21,160,1,0,40.2790115080891,44.6684773130366,"Armenia"
"495","Armenia",2020-03-22,194,2,0,40.2790115080891,44.6684773130366,"Armenia"
"496","Armenia",2020-03-23,194,2,0,40.2790115080891,44.6684773130366,"Armenia"
"497","Australia",2020-01-22,0,0,0,-24.7761086,134.755,"Australia"
"498","Australia",2020-01-23,0,0,0,-24.7761086,134.755,"Australia"
"499","Australia",2020-01-24,0,0,0,-24.7761086,134.755,"Australia"
"500","Australia",2020-01-25,0,0,0,-24.7761086,134.755,"Australia"
"501","Australia",2020-01-26,4,0,0,-24.7761086,134.755,"Australia"
"502","Australia",2020-01-27,5,0,0,-24.7761086,134.755,"Australia"
"503","Australia",2020-01-28,5,0,0,-24.7761086,134.755,"Australia"
"504","Australia",2020-01-29,6,0,0,-24.7761086,134.755,"Australia"
"505","Australia",2020-01-30,9,2,0,-24.7761086,134.755,"Australia"
"506","Australia",2020-01-31,9,2,0,-24.7761086,134.755,"Australia"
"507","Australia",2020-02-01,12,2,0,-24.7761086,134.755,"Australia"
"508","Australia",2020-02-02,12,2,0,-24.7761086,134.755,"Australia"
"509","Australia",2020-02-03,12,2,0,-24.7761086,134.755,"Australia"
"510","Australia",2020-02-04,13,2,0,-24.7761086,134.755,"Australia"
"511","Australia",2020-02-05,13,2,0,-24.7761086,134.755,"Australia"
"512","Australia",2020-02-06,14,2,0,-24.7761086,134.755,"Australia"
"513","Australia",2020-02-07,15,2,0,-24.7761086,134.755,"Australia"
"514","Australia",2020-02-08,15,2,0,-24.7761086,134.755,"Australia"
"515","Australia",2020-02-09,15,2,0,-24.7761086,134.755,"Australia"
"516","Australia",2020-02-10,15,2,0,-24.7761086,134.755,"Australia"
"517","Australia",2020-02-11,15,2,0,-24.7761086,134.755,"Australia"
"518","Australia",2020-02-12,15,2,0,-24.7761086,134.755,"Australia"
"519","Australia",2020-02-13,15,8,0,-24.7761086,134.755,"Australia"
"520","Australia",2020-02-14,15,8,0,-24.7761086,134.755,"Australia"
"521","Australia",2020-02-15,15,8,0,-24.7761086,134.755,"Australia"
"522","Australia",2020-02-16,15,8,0,-24.7761086,134.755,"Australia"
"523","Australia",2020-02-17,15,10,0,-24.7761086,134.755,"Australia"
"524","Australia",2020-02-18,15,10,0,-24.7761086,134.755,"Australia"
"525","Australia",2020-02-19,15,10,0,-24.7761086,134.755,"Australia"
"526","Australia",2020-02-20,15,10,0,-24.7761086,134.755,"Australia"
"527","Australia",2020-02-21,19,11,0,-24.7761086,134.755,"Australia"
"528","Australia",2020-02-22,22,11,0,-24.7761086,134.755,"Australia"
"529","Australia",2020-02-23,22,11,0,-24.7761086,134.755,"Australia"
"530","Australia",2020-02-24,22,11,0,-24.7761086,134.755,"Australia"
"531","Australia",2020-02-25,22,11,0,-24.7761086,134.755,"Australia"
"532","Australia",2020-02-26,22,11,0,-24.7761086,134.755,"Australia"
"533","Australia",2020-02-27,23,11,0,-24.7761086,134.755,"Australia"
"534","Australia",2020-02-28,23,11,0,-24.7761086,134.755,"Australia"
"535","Australia",2020-02-29,25,11,0,-24.7761086,134.755,"Australia"
"536","Australia",2020-03-01,27,11,1,-24.7761086,134.755,"Australia"
"537","Australia",2020-03-02,30,11,1,-24.7761086,134.755,"Australia"
"538","Australia",2020-03-03,39,11,1,-24.7761086,134.755,"Australia"
"539","Australia",2020-03-04,52,11,2,-24.7761086,134.755,"Australia"
"540","Australia",2020-03-05,55,21,2,-24.7761086,134.755,"Australia"
"541","Australia",2020-03-06,60,21,2,-24.7761086,134.755,"Australia"
"542","Australia",2020-03-07,63,21,2,-24.7761086,134.755,"Australia"
"543","Australia",2020-03-08,76,21,3,-24.7761086,134.755,"Australia"
"544","Australia",2020-03-09,91,21,3,-24.7761086,134.755,"Australia"
"545","Australia",2020-03-10,107,21,3,-24.7761086,134.755,"Australia"
"546","Australia",2020-03-11,128,21,3,-24.7761086,134.755,"Australia"
"547","Australia",2020-03-12,128,21,3,-24.7761086,134.755,"Australia"
"548","Australia",2020-03-13,200,23,3,-24.7761086,134.755,"Australia"
"549","Australia",2020-03-14,250,23,3,-24.7761086,134.755,"Australia"
"550","Australia",2020-03-15,297,23,3,-24.7761086,134.755,"Australia"
"551","Australia",2020-03-16,377,23,3,-24.7761086,134.755,"Australia"
"552","Australia",2020-03-17,452,23,5,-24.7761086,134.755,"Australia"
"553","Australia",2020-03-18,568,23,6,-24.7761086,134.755,"Australia"
"554","Australia",2020-03-19,681,26,6,-24.7761086,134.755,"Australia"
"555","Australia",2020-03-20,791,26,7,-24.7761086,134.755,"Australia"
"556","Australia",2020-03-21,1071,26,7,-24.7761086,134.755,"Australia"
"557","Australia",2020-03-22,1314,88,7,-24.7761086,134.755,"Australia"
"558","Australia",2020-03-23,1314,88,7,-24.7761086,134.755,"Australia"
"559","Austria",2020-01-22,0,0,0,47.59397,14.12456,"Austria"
"560","Austria",2020-01-23,0,0,0,47.59397,14.12456,"Austria"
"561","Austria",2020-01-24,0,0,0,47.59397,14.12456,"Austria"
"562","Austria",2020-01-25,0,0,0,47.59397,14.12456,"Austria"
"563","Austria",2020-01-26,0,0,0,47.59397,14.12456,"Austria"
"564","Austria",2020-01-27,0,0,0,47.59397,14.12456,"Austria"
"565","Austria",2020-01-28,0,0,0,47.59397,14.12456,"Austria"
"566","Austria",2020-01-29,0,0,0,47.59397,14.12456,"Austria"
"567","Austria",2020-01-30,0,0,0,47.59397,14.12456,"Austria"
"568","Austria",2020-01-31,0,0,0,47.59397,14.12456,"Austria"
"569","Austria",2020-02-01,0,0,0,47.59397,14.12456,"Austria"
"570","Austria",2020-02-02,0,0,0,47.59397,14.12456,"Austria"
"571","Austria",2020-02-03,0,0,0,47.59397,14.12456,"Austria"
"572","Austria",2020-02-04,0,0,0,47.59397,14.12456,"Austria"
"573","Austria",2020-02-05,0,0,0,47.59397,14.12456,"Austria"
"574","Austria",2020-02-06,0,0,0,47.59397,14.12456,"Austria"
"575","Austria",2020-02-07,0,0,0,47.59397,14.12456,"Austria"
"576","Austria",2020-02-08,0,0,0,47.59397,14.12456,"Austria"
"577","Austria",2020-02-09,0,0,0,47.59397,14.12456,"Austria"
"578","Austria",2020-02-10,0,0,0,47.59397,14.12456,"Austria"
"579","Austria",2020-02-11,0,0,0,47.59397,14.12456,"Austria"
"580","Austria",2020-02-12,0,0,0,47.59397,14.12456,"Austria"
"581","Austria",2020-02-13,0,0,0,47.59397,14.12456,"Austria"
"582","Austria",2020-02-14,0,0,0,47.59397,14.12456,"Austria"
"583","Austria",2020-02-15,0,0,0,47.59397,14.12456,"Austria"
"584","Austria",2020-02-16,0,0,0,47.59397,14.12456,"Austria"
"585","Austria",2020-02-17,0,0,0,47.59397,14.12456,"Austria"
"586","Austria",2020-02-18,0,0,0,47.59397,14.12456,"Austria"
"587","Austria",2020-02-19,0,0,0,47.59397,14.12456,"Austria"
"588","Austria",2020-02-20,0,0,0,47.59397,14.12456,"Austria"
"589","Austria",2020-02-21,0,0,0,47.59397,14.12456,"Austria"
"590","Austria",2020-02-22,0,0,0,47.59397,14.12456,"Austria"
"591","Austria",2020-02-23,0,0,0,47.59397,14.12456,"Austria"
"592","Austria",2020-02-24,0,0,0,47.59397,14.12456,"Austria"
"593","Austria",2020-02-25,2,0,0,47.59397,14.12456,"Austria"
"594","Austria",2020-02-26,2,0,0,47.59397,14.12456,"Austria"
"595","Austria",2020-02-27,3,0,0,47.59397,14.12456,"Austria"
"596","Austria",2020-02-28,3,0,0,47.59397,14.12456,"Austria"
"597","Austria",2020-02-29,9,0,0,47.59397,14.12456,"Austria"
"598","Austria",2020-03-01,14,0,0,47.59397,14.12456,"Austria"
"599","Austria",2020-03-02,18,0,0,47.59397,14.12456,"Austria"
"600","Austria",2020-03-03,21,0,0,47.59397,14.12456,"Austria"
"601","Austria",2020-03-04,29,0,0,47.59397,14.12456,"Austria"
"602","Austria",2020-03-05,41,0,0,47.59397,14.12456,"Austria"
"603","Austria",2020-03-06,55,0,0,47.59397,14.12456,"Austria"
"604","Austria",2020-03-07,79,0,0,47.59397,14.12456,"Austria"
"605","Austria",2020-03-08,104,0,0,47.59397,14.12456,"Austria"
"606","Austria",2020-03-09,131,2,0,47.59397,14.12456,"Austria"
"607","Austria",2020-03-10,182,4,0,47.59397,14.12456,"Austria"
"608","Austria",2020-03-11,246,4,0,47.59397,14.12456,"Austria"
"609","Austria",2020-03-12,302,4,1,47.59397,14.12456,"Austria"
"610","Austria",2020-03-13,504,6,1,47.59397,14.12456,"Austria"
"611","Austria",2020-03-14,655,6,1,47.59397,14.12456,"Austria"
"612","Austria",2020-03-15,860,6,1,47.59397,14.12456,"Austria"
"613","Austria",2020-03-16,1018,6,3,47.59397,14.12456,"Austria"
"614","Austria",2020-03-17,1332,1,3,47.59397,14.12456,"Austria"
"615","Austria",2020-03-18,1646,9,4,47.59397,14.12456,"Austria"
"616","Austria",2020-03-19,2013,9,6,47.59397,14.12456,"Austria"
"617","Austria",2020-03-20,2388,9,6,47.59397,14.12456,"Austria"
"618","Austria",2020-03-21,2814,9,8,47.59397,14.12456,"Austria"
"619","Austria",2020-03-22,3244,9,16,47.59397,14.12456,"Austria"
"620","Austria",2020-03-23,3244,9,16,47.59397,14.12456,"Austria"
"621","Azerbaijan",2020-01-22,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"622","Azerbaijan",2020-01-23,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"623","Azerbaijan",2020-01-24,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"624","Azerbaijan",2020-01-25,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"625","Azerbaijan",2020-01-26,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"626","Azerbaijan",2020-01-27,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"627","Azerbaijan",2020-01-28,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"628","Azerbaijan",2020-01-29,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"629","Azerbaijan",2020-01-30,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"630","Azerbaijan",2020-01-31,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"631","Azerbaijan",2020-02-01,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"632","Azerbaijan",2020-02-02,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"633","Azerbaijan",2020-02-03,0,0,0,40.3936294,47.7872508,"Azerbaijan"
"634","Azerbaijan",2020-02-04,0,0,0,40.3936294,47.7872508,"Azerbaijan"
