"","Province","Country","Lat","Long","date","Recovered"
"445","Anoka, MN","US",45.3293,-93.2197,2020-02-01,0
"446","Anoka, MN","US",45.3293,-93.2197,2020-02-10,0
"447","Anoka, MN","US",45.3293,-93.2197,2020-02-11,0
"448","Anoka, MN","US",45.3293,-93.2197,2020-02-12,0
"449","Anoka, MN","US",45.3293,-93.2197,2020-02-13,0
"450","Anoka, MN","US",45.3293,-93.2197,2020-02-14,0
"451","Anoka, MN","US",45.3293,-93.2197,2020-02-15,0
"452","Anoka, MN","US",45.3293,-93.2197,2020-02-16,0
"453","Anoka, MN","US",45.3293,-93.2197,2020-02-17,0
"454","Anoka, MN","US",45.3293,-93.2197,2020-02-18,0
"455","Anoka, MN","US",45.3293,-93.2197,2020-02-19,0
"456","Anoka, MN","US",45.3293,-93.2197,2020-02-02,0
"457","Anoka, MN","US",45.3293,-93.2197,2020-02-20,0
"458","Anoka, MN","US",45.3293,-93.2197,2020-02-21,0
"459","Anoka, MN","US",45.3293,-93.2197,2020-02-22,0
"460","Anoka, MN","US",45.3293,-93.2197,2020-02-23,0
"461","Anoka, MN","US",45.3293,-93.2197,2020-02-24,0
"462","Anoka, MN","US",45.3293,-93.2197,2020-02-25,0
"463","Anoka, MN","US",45.3293,-93.2197,2020-02-26,0
"464","Anoka, MN","US",45.3293,-93.2197,2020-02-27,0
"465","Anoka, MN","US",45.3293,-93.2197,2020-02-28,0
"466","Anoka, MN","US",45.3293,-93.2197,2020-02-29,0
"467","Anoka, MN","US",45.3293,-93.2197,2020-02-03,0
"468","Anoka, MN","US",45.3293,-93.2197,2020-02-04,0
"469","Anoka, MN","US",45.3293,-93.2197,2020-02-05,0
"470","Anoka, MN","US",45.3293,-93.2197,2020-02-06,0
"471","Anoka, MN","US",45.3293,-93.2197,2020-02-07,0
"472","Anoka, MN","US",45.3293,-93.2197,2020-02-08,0
"473","Anoka, MN","US",45.3293,-93.2197,2020-02-09,0
"474","Anoka, MN","US",45.3293,-93.2197,2020-03-01,0
"475","Anoka, MN","US",45.3293,-93.2197,2020-03-10,0
"476","Anoka, MN","US",45.3293,-93.2197,2020-03-11,0
"477","Anoka, MN","US",45.3293,-93.2197,2020-03-12,0
"478","Anoka, MN","US",45.3293,-93.2197,2020-03-13,0
"479","Anoka, MN","US",45.3293,-93.2197,2020-03-14,0
"480","Anoka, MN","US",45.3293,-93.2197,2020-03-15,0
"481","Anoka, MN","US",45.3293,-93.2197,2020-03-16,0
"482","Anoka, MN","US",45.3293,-93.2197,2020-03-17,0
"483","Anoka, MN","US",45.3293,-93.2197,2020-03-18,0
"484","Anoka, MN","US",45.3293,-93.2197,2020-03-19,0
"485","Anoka, MN","US",45.3293,-93.2197,2020-03-02,0
"486","Anoka, MN","US",45.3293,-93.2197,2020-03-20,0
"487","Anoka, MN","US",45.3293,-93.2197,2020-03-21,0
"488","Anoka, MN","US",45.3293,-93.2197,2020-03-22,0
"489","Anoka, MN","US",45.3293,-93.2197,2020-03-23,0
"490","Anoka, MN","US",45.3293,-93.2197,2020-03-03,0
"491","Anoka, MN","US",45.3293,-93.2197,2020-03-04,0
"492","Anoka, MN","US",45.3293,-93.2197,2020-03-05,0
"493","Anoka, MN","US",45.3293,-93.2197,2020-03-06,0
"494","Anoka, MN","US",45.3293,-93.2197,2020-03-07,0
"495","Anoka, MN","US",45.3293,-93.2197,2020-03-08,0
"496","Anoka, MN","US",45.3293,-93.2197,2020-03-09,0
"497","Arapahoe, CO","US",39.6203,-104.3326,2020-01-22,0
"498","Arapahoe, CO","US",39.6203,-104.3326,2020-01-23,0
"499","Arapahoe, CO","US",39.6203,-104.3326,2020-01-24,0
"500","Arapahoe, CO","US",39.6203,-104.3326,2020-01-25,0
"501","Arapahoe, CO","US",39.6203,-104.3326,2020-01-26,0
"502","Arapahoe, CO","US",39.6203,-104.3326,2020-01-27,0
"503","Arapahoe, CO","US",39.6203,-104.3326,2020-01-28,0
"504","Arapahoe, CO","US",39.6203,-104.3326,2020-01-29,0
"505","Arapahoe, CO","US",39.6203,-104.3326,2020-01-30,0
"506","Arapahoe, CO","US",39.6203,-104.3326,2020-01-31,0
"507","Arapahoe, CO","US",39.6203,-104.3326,2020-02-01,0
"508","Arapahoe, CO","US",39.6203,-104.3326,2020-02-10,0
"509","Arapahoe, CO","US",39.6203,-104.3326,2020-02-11,0
"510","Arapahoe, CO","US",39.6203,-104.3326,2020-02-12,0
"511","Arapahoe, CO","US",39.6203,-104.3326,2020-02-13,0
"512","Arapahoe, CO","US",39.6203,-104.3326,2020-02-14,0
"513","Arapahoe, CO","US",39.6203,-104.3326,2020-02-15,0
"514","Arapahoe, CO","US",39.6203,-104.3326,2020-02-16,0
"515","Arapahoe, CO","US",39.6203,-104.3326,2020-02-17,0
"516","Arapahoe, CO","US",39.6203,-104.3326,2020-02-18,0
"517","Arapahoe, CO","US",39.6203,-104.3326,2020-02-19,0
"518","Arapahoe, CO","US",39.6203,-104.3326,2020-02-02,0
"519","Arapahoe, CO","US",39.6203,-104.3326,2020-02-20,0
"520","Arapahoe, CO","US",39.6203,-104.3326,2020-02-21,0
"521","Arapahoe, CO","US",39.6203,-104.3326,2020-02-22,0
"522","Arapahoe, CO","US",39.6203,-104.3326,2020-02-23,0
"523","Arapahoe, CO","US",39.6203,-104.3326,2020-02-24,0
"524","Arapahoe, CO","US",39.6203,-104.3326,2020-02-25,0
"525","Arapahoe, CO","US",39.6203,-104.3326,2020-02-26,0
"526","Arapahoe, CO","US",39.6203,-104.3326,2020-02-27,0
"527","Arapahoe, CO","US",39.6203,-104.3326,2020-02-28,0
"528","Arapahoe, CO","US",39.6203,-104.3326,2020-02-29,0
"529","Arapahoe, CO","US",39.6203,-104.3326,2020-02-03,0
"530","Arapahoe, CO","US",39.6203,-104.3326,2020-02-04,0
"531","Arapahoe, CO","US",39.6203,-104.3326,2020-02-05,0
"532","Arapahoe, CO","US",39.6203,-104.3326,2020-02-06,0
"533","Arapahoe, CO","US",39.6203,-104.3326,2020-02-07,0
"534","Arapahoe, CO","US",39.6203,-104.3326,2020-02-08,0
"535","Arapahoe, CO","US",39.6203,-104.3326,2020-02-09,0
"536","Arapahoe, CO","US",39.6203,-104.3326,2020-03-01,0
"537","Arapahoe, CO","US",39.6203,-104.3326,2020-03-10,0
"538","Arapahoe, CO","US",39.6203,-104.3326,2020-03-11,0
"539","Arapahoe, CO","US",39.6203,-104.3326,2020-03-12,0
"540","Arapahoe, CO","US",39.6203,-104.3326,2020-03-13,0
"541","Arapahoe, CO","US",39.6203,-104.3326,2020-03-14,0
"542","Arapahoe, CO","US",39.6203,-104.3326,2020-03-15,0
"543","Arapahoe, CO","US",39.6203,-104.3326,2020-03-16,0
"544","Arapahoe, CO","US",39.6203,-104.3326,2020-03-17,0
"545","Arapahoe, CO","US",39.6203,-104.3326,2020-03-18,0
"546","Arapahoe, CO","US",39.6203,-104.3326,2020-03-19,0
"547","Arapahoe, CO","US",39.6203,-104.3326,2020-03-02,0
"548","Arapahoe, CO","US",39.6203,-104.3326,2020-03-20,0
"549","Arapahoe, CO","US",39.6203,-104.3326,2020-03-21,0
"550","Arapahoe, CO","US",39.6203,-104.3326,2020-03-22,0
"551","Arapahoe, CO","US",39.6203,-104.3326,2020-03-23,0
"552","Arapahoe, CO","US",39.6203,-104.3326,2020-03-03,0
"553","Arapahoe, CO","US",39.6203,-104.3326,2020-03-04,0
"554","Arapahoe, CO","US",39.6203,-104.3326,2020-03-05,0
"555","Arapahoe, CO","US",39.6203,-104.3326,2020-03-06,0
"556","Arapahoe, CO","US",39.6203,-104.3326,2020-03-07,0
"557","Arapahoe, CO","US",39.6203,-104.3326,2020-03-08,0
"558","Arapahoe, CO","US",39.6203,-104.3326,2020-03-09,0
"559","Arizona","US",33.7298,-111.4312,2020-01-22,0
"560","Arizona","US",33.7298,-111.4312,2020-01-23,0
"561","Arizona","US",33.7298,-111.4312,2020-01-24,0
"562","Arizona","US",33.7298,-111.4312,2020-01-25,0
"563","Arizona","US",33.7298,-111.4312,2020-01-26,0
"564","Arizona","US",33.7298,-111.4312,2020-01-27,0
"565","Arizona","US",33.7298,-111.4312,2020-01-28,0
"566","Arizona","US",33.7298,-111.4312,2020-01-29,0
"567","Arizona","US",33.7298,-111.4312,2020-01-30,0
"568","Arizona","US",33.7298,-111.4312,2020-01-31,0
"569","Arizona","US",33.7298,-111.4312,2020-02-01,0
"570","Arizona","US",33.7298,-111.4312,2020-02-10,0
"571","Arizona","US",33.7298,-111.4312,2020-02-11,0
"572","Arizona","US",33.7298,-111.4312,2020-02-12,0
"573","Arizona","US",33.7298,-111.4312,2020-02-13,0
"574","Arizona","US",33.7298,-111.4312,2020-02-14,0
"575","Arizona","US",33.7298,-111.4312,2020-02-15,0
"576","Arizona","US",33.7298,-111.4312,2020-02-16,0
"577","Arizona","US",33.7298,-111.4312,2020-02-17,0
"578","Arizona","US",33.7298,-111.4312,2020-02-18,0
"579","Arizona","US",33.7298,-111.4312,2020-02-19,0
"580","Arizona","US",33.7298,-111.4312,2020-02-02,0
"581","Arizona","US",33.7298,-111.4312,2020-02-20,0
"582","Arizona","US",33.7298,-111.4312,2020-02-21,0
"583","Arizona","US",33.7298,-111.4312,2020-02-22,0
"584","Arizona","US",33.7298,-111.4312,2020-02-23,0
"585","Arizona","US",33.7298,-111.4312,2020-02-24,0
"586","Arizona","US",33.7298,-111.4312,2020-02-25,0
"587","Arizona","US",33.7298,-111.4312,2020-02-26,0
"588","Arizona","US",33.7298,-111.4312,2020-02-27,0
"589","Arizona","US",33.7298,-111.4312,2020-02-28,0
"590","Arizona","US",33.7298,-111.4312,2020-02-29,0
"591","Arizona","US",33.7298,-111.4312,2020-02-03,0
"592","Arizona","US",33.7298,-111.4312,2020-02-04,0
"593","Arizona","US",33.7298,-111.4312,2020-02-05,0
"594","Arizona","US",33.7298,-111.4312,2020-02-06,0
"595","Arizona","US",33.7298,-111.4312,2020-02-07,0
"596","Arizona","US",33.7298,-111.4312,2020-02-08,0
"597","Arizona","US",33.7298,-111.4312,2020-02-09,0
"598","Arizona","US",33.7298,-111.4312,2020-03-01,0
"599","Arizona","US",33.7298,-111.4312,2020-03-10,1
"600","Arizona","US",33.7298,-111.4312,2020-03-11,1
"601","Arizona","US",33.7298,-111.4312,2020-03-12,1
"602","Arizona","US",33.7298,-111.4312,2020-03-13,1
"603","Arizona","US",33.7298,-111.4312,2020-03-14,1
"604","Arizona","US",33.7298,-111.4312,2020-03-15,1
"605","Arizona","US",33.7298,-111.4312,2020-03-16,1
"606","Arizona","US",33.7298,-111.4312,2020-03-17,1
"607","Arizona","US",33.7298,-111.4312,2020-03-18,0
"608","Arizona","US",33.7298,-111.4312,2020-03-19,0
"609","Arizona","US",33.7298,-111.4312,2020-03-02,0
"610","Arizona","US",33.7298,-111.4312,2020-03-20,0
"611","Arizona","US",33.7298,-111.4312,2020-03-21,0
"612","Arizona","US",33.7298,-111.4312,2020-03-22,0
"613","Arizona","US",33.7298,-111.4312,2020-03-23,0
"614","Arizona","US",33.7298,-111.4312,2020-03-03,0
"615","Arizona","US",33.7298,-111.4312,2020-03-04,0
"616","Arizona","US",33.7298,-111.4312,2020-03-05,0
"617","Arizona","US",33.7298,-111.4312,2020-03-06,0
"618","Arizona","US",33.7298,-111.4312,2020-03-07,0
"619","Arizona","US",33.7298,-111.4312,2020-03-08,0
"620","Arizona","US",33.7298,-111.4312,2020-03-09,0
"621","Arkansas","US",34.9697,-92.3731,2020-01-22,0
"622","Arkansas","US",34.9697,-92.3731,2020-01-23,0
"623","Arkansas","US",34.9697,-92.3731,2020-01-24,0
"624","Arkansas","US",34.9697,-92.3731,2020-01-25,0
"625","Arkansas","US",34.9697,-92.3731,2020-01-26,0
"626","Arkansas","US",34.9697,-92.3731,2020-01-27,0
"627","Arkansas","US",34.9697,-92.3731,2020-01-28,0
"628","Arkansas","US",34.9697,-92.3731,2020-01-29,0
"629","Arkansas","US",34.9697,-92.3731,2020-01-30,0
"630","Arkansas","US",34.9697,-92.3731,2020-01-31,0
"631","Arkansas","US",34.9697,-92.3731,2020-02-01,0
"632","Arkansas","US",34.9697,-92.3731,2020-02-10,0
"633","Arkansas","US",34.9697,-92.3731,2020-02-11,0
"634","Arkansas","US",34.9697,-92.3731,2020-02-12,0
"635","Arkansas","US",34.9697,-92.3731,2020-02-13,0
"636","Arkansas","US",34.9697,-92.3731,2020-02-14,0
"637","Arkansas","US",34.9697,-92.3731,2020-02-15,0
"638","Arkansas","US",34.9697,-92.3731,2020-02-16,0
"639","Arkansas","US",34.9697,-92.3731,2020-02-17,0
"640","Arkansas","US",34.9697,-92.3731,2020-02-18,0
"641","Arkansas","US",34.9697,-92.3731,2020-02-19,0
"642","Arkansas","US",34.9697,-92.3731,2020-02-02,0
"643","Arkansas","US",34.9697,-92.3731,2020-02-20,0
"644","Arkansas","US",34.9697,-92.3731,2020-02-21,0
"645","Arkansas","US",34.9697,-92.3731,2020-02-22,0
"646","Arkansas","US",34.9697,-92.3731,2020-02-23,0
"647","Arkansas","US",34.9697,-92.3731,2020-02-24,0
"648","Arkansas","US",34.9697,-92.3731,2020-02-25,0
"649","Arkansas","US",34.9697,-92.3731,2020-02-26,0
"650","Arkansas","US",34.9697,-92.3731,2020-02-27,0
"651","Arkansas","US",34.9697,-92.3731,2020-02-28,0
"652","Arkansas","US",34.9697,-92.3731,2020-02-29,0
"653","Arkansas","US",34.9697,-92.3731,2020-02-03,0
"654","Arkansas","US",34.9697,-92.3731,2020-02-04,0
"655","Arkansas","US",34.9697,-92.3731,2020-02-05,0
"656","Arkansas","US",34.9697,-92.3731,2020-02-06,0
"657","Arkansas","US",34.9697,-92.3731,2020-02-07,0
"658","Arkansas","US",34.9697,-92.3731,2020-02-08,0
"659","Arkansas","US",34.9697,-92.3731,2020-02-09,0
"660","Arkansas","US",34.9697,-92.3731,2020-03-01,0
"661","Arkansas","US",34.9697,-92.3731,2020-03-10,0
"662","Arkansas","US",34.9697,-92.3731,2020-03-11,0
"663","Arkansas","US",34.9697,-92.3731,2020-03-12,0
"664","Arkansas","US",34.9697,-92.3731,2020-03-13,0
"665","Arkansas","US",34.9697,-92.3731,2020-03-14,0
"666","Arkansas","US",34.9697,-92.3731,2020-03-15,0
"667","Arkansas","US",34.9697,-92.3731,2020-03-16,0
"668","Arkansas","US",34.9697,-92.3731,2020-03-17,0
"669","Arkansas","US",34.9697,-92.3731,2020-03-18,0
"670","Arkansas","US",34.9697,-92.3731,2020-03-19,0
"671","Arkansas","US",34.9697,-92.3731,2020-03-02,0
"672","Arkansas","US",34.9697,-92.3731,2020-03-20,0
"673","Arkansas","US",34.9697,-92.3731,2020-03-21,0
"674","Arkansas","US",34.9697,-92.3731,2020-03-22,0
"675","Arkansas","US",34.9697,-92.3731,2020-03-23,0
"676","Arkansas","US",34.9697,-92.3731,2020-03-03,0
"677","Arkansas","US",34.9697,-92.3731,2020-03-04,0
"678","Arkansas","US",34.9697,-92.3731,2020-03-05,0
"679","Arkansas","US",34.9697,-92.3731,2020-03-06,0
"680","Arkansas","US",34.9697,-92.3731,2020-03-07,0
"681","Arkansas","US",34.9697,-92.3731,2020-03-08,0
"682","Arkansas","US",34.9697,-92.3731,2020-03-09,0
"683","Arlington, VA","US",38.8816,-77.091,2020-01-22,0
"684","Arlington, VA","US",38.8816,-77.091,2020-01-23,0
"685","Arlington, VA","US",38.8816,-77.091,2020-01-24,0
"686","Arlington, VA","US",38.8816,-77.091,2020-01-25,0
"687","Arlington, VA","US",38.8816,-77.091,2020-01-26,0
"688","Arlington, VA","US",38.8816,-77.091,2020-01-27,0
"689","Arlington, VA","US",38.8816,-77.091,2020-01-28,0
"690","Arlington, VA","US",38.8816,-77.091,2020-01-29,0
"691","Arlington, VA","US",38.8816,-77.091,2020-01-30,0
"692","Arlington, VA","US",38.8816,-77.091,2020-01-31,0
"693","Arlington, VA","US",38.8816,-77.091,2020-02-01,0
"694","Arlington, VA","US",38.8816,-77.091,2020-02-10,0
"695","Arlington, VA","US",38.8816,-77.091,2020-02-11,0
"696","Arlington, VA","US",38.8816,-77.091,2020-02-12,0
"697","Arlington, VA","US",38.8816,-77.091,2020-02-13,0
"698","Arlington, VA","US",38.8816,-77.091,2020-02-14,0
"699","Arlington, VA","US",38.8816,-77.091,2020-02-15,0
"700","Arlington, VA","US",38.8816,-77.091,2020-02-16,0
"701","Arlington, VA","US",38.8816,-77.091,2020-02-17,0
"702","Arlington, VA","US",38.8816,-77.091,2020-02-18,0
"703","Arlington, VA","US",38.8816,-77.091,2020-02-19,0
"704","Arlington, VA","US",38.8816,-77.091,2020-02-02,0
"705","Arlington, VA","US",38.8816,-77.091,2020-02-20,0
"706","Arlington, VA","US",38.8816,-77.091,2020-02-21,0
"707","Arlington, VA","US",38.8816,-77.091,2020-02-22,0
"708","Arlington, VA","US",38.8816,-77.091,2020-02-23,0
"709","Arlington, VA","US",38.8816,-77.091,2020-02-24,0
"710","Arlington, VA","US",38.8816,-77.091,2020-02-25,0
"711","Arlington, VA","US",38.8816,-77.091,2020-02-26,0
"712","Arlington, VA","US",38.8816,-77.091,2020-02-27,0
"713","Arlington, VA","US",38.8816,-77.091,2020-02-28,0
"714","Arlington, VA","US",38.8816,-77.091,2020-02-29,0
"715","Arlington, VA","US",38.8816,-77.091,2020-02-03,0
"716","Arlington, VA","US",38.8816,-77.091,2020-02-04,0
"717","Arlington, VA","US",38.8816,-77.091,2020-02-05,0
"718","Arlington, VA","US",38.8816,-77.091,2020-02-06,0
"719","Arlington, VA","US",38.8816,-77.091,2020-02-07,0
"720","Arlington, VA","US",38.8816,-77.091,2020-02-08,0
"721","Arlington, VA","US",38.8816,-77.091,2020-02-09,0
"722","Arlington, VA","US",38.8816,-77.091,2020-03-01,0
"723","Arlington, VA","US",38.8816,-77.091,2020-03-10,0
"724","Arlington, VA","US",38.8816,-77.091,2020-03-11,0
"725","Arlington, VA","US",38.8816,-77.091,2020-03-12,0
"726","Arlington, VA","US",38.8816,-77.091,2020-03-13,0
"727","Arlington, VA","US",38.8816,-77.091,2020-03-14,0
"728","Arlington, VA","US",38.8816,-77.091,2020-03-15,0
"729","Arlington, VA","US",38.8816,-77.091,2020-03-16,0
"730","Arlington, VA","US",38.8816,-77.091,2020-03-17,0
"731","Arlington, VA","US",38.8816,-77.091,2020-03-18,0
"732","Arlington, VA","US",38.8816,-77.091,2020-03-19,0
"733","Arlington, VA","US",38.8816,-77.091,2020-03-02,0
"734","Arlington, VA","US",38.8816,-77.091,2020-03-20,0
"735","Arlington, VA","US",38.8816,-77.091,2020-03-21,0
"736","Arlington, VA","US",38.8816,-77.091,2020-03-22,0
"737","Arlington, VA","US",38.8816,-77.091,2020-03-23,0
"738","Arlington, VA","US",38.8816,-77.091,2020-03-03,0
"739","Arlington, VA","US",38.8816,-77.091,2020-03-04,0
"740","Arlington, VA","US",38.8816,-77.091,2020-03-05,0
"741","Arlington, VA","US",38.8816,-77.091,2020-03-06,0
"742","Arlington, VA","US",38.8816,-77.091,2020-03-07,0
"743","Arlington, VA","US",38.8816,-77.091,2020-03-08,0
"744","Arlington, VA","US",38.8816,-77.091,2020-03-09,0
"745","Aruba","Netherlands",12.5186,-70.0358,2020-01-22,0
"746","Aruba","Netherlands",12.5186,-70.0358,2020-01-23,0
"747","Aruba","Netherlands",12.5186,-70.0358,2020-01-24,0
"748","Aruba","Netherlands",12.5186,-70.0358,2020-01-25,0
"749","Aruba","Netherlands",12.5186,-70.0358,2020-01-26,0
"750","Aruba","Netherlands",12.5186,-70.0358,2020-01-27,0
"751","Aruba","Netherlands",12.5186,-70.0358,2020-01-28,0
"752","Aruba","Netherlands",12.5186,-70.0358,2020-01-29,0
"753","Aruba","Netherlands",12.5186,-70.0358,2020-01-30,0
"754","Aruba","Netherlands",12.5186,-70.0358,2020-01-31,0
"755","Aruba","Netherlands",12.5186,-70.0358,2020-02-01,0
"756","Aruba","Netherlands",12.5186,-70.0358,2020-02-10,0
"757","Aruba","Netherlands",12.5186,-70.0358,2020-02-11,0
"758","Aruba","Netherlands",12.5186,-70.0358,2020-02-12,0
"759","Aruba","Netherlands",12.5186,-70.0358,2020-02-13,0
"760","Aruba","Netherlands",12.5186,-70.0358,2020-02-14,0
"761","Aruba","Netherlands",12.5186,-70.0358,2020-02-15,0
"762","Aruba","Netherlands",12.5186,-70.0358,2020-02-16,0
"763","Aruba","Netherlands",12.5186,-70.0358,2020-02-17,0
"764","Aruba","Netherlands",12.5186,-70.0358,2020-02-18,0
"765","Aruba","Netherlands",12.5186,-70.0358,2020-02-19,0
"766","Aruba","Netherlands",12.5186,-70.0358,2020-02-02,0
"767","Aruba","Netherlands",12.5186,-70.0358,2020-02-20,0
"768","Aruba","Netherlands",12.5186,-70.0358,2020-02-21,0
"769","Aruba","Netherlands",12.5186,-70.0358,2020-02-22,0
"770","Aruba","Netherlands",12.5186,-70.0358,2020-02-23,0
"771","Aruba","Netherlands",12.5186,-70.0358,2020-02-24,0
"772","Aruba","Netherlands",12.5186,-70.0358,2020-02-25,0
"773","Aruba","Netherlands",12.5186,-70.0358,2020-02-26,0
"774","Aruba","Netherlands",12.5186,-70.0358,2020-02-27,0
"775","Aruba","Netherlands",12.5186,-70.0358,2020-02-28,0
"776","Aruba","Netherlands",12.5186,-70.0358,2020-02-29,0
"777","Aruba","Netherlands",12.5186,-70.0358,2020-02-03,0
"778","Aruba","Netherlands",12.5186,-70.0358,2020-02-04,0
"779","Aruba","Netherlands",12.5186,-70.0358,2020-02-05,0
"780","Aruba","Netherlands",12.5186,-70.0358,2020-02-06,0
"781","Aruba","Netherlands",12.5186,-70.0358,2020-02-07,0
"782","Aruba","Netherlands",12.5186,-70.0358,2020-02-08,0
"783","Aruba","Netherlands",12.5186,-70.0358,2020-02-09,0
"784","Aruba","Netherlands",12.5186,-70.0358,2020-03-01,0
"785","Aruba","Netherlands",12.5186,-70.0358,2020-03-10,0
"786","Aruba","Netherlands",12.5186,-70.0358,2020-03-11,0
"787","Aruba","Netherlands",12.5186,-70.0358,2020-03-12,0
"788","Aruba","Netherlands",12.5186,-70.0358,2020-03-13,0
"789","Aruba","Netherlands",12.5186,-70.0358,2020-03-14,0
"790","Aruba","Netherlands",12.5186,-70.0358,2020-03-15,0
"791","Aruba","Netherlands",12.5186,-70.0358,2020-03-16,0
"792","Aruba","Netherlands",12.5186,-70.0358,2020-03-17,0
"793","Aruba","Netherlands",12.5186,-70.0358,2020-03-18,0
"794","Aruba","Netherlands",12.5186,-70.0358,2020-03-19,0
"795","Aruba","Netherlands",12.5186,-70.0358,2020-03-02,0
"796","Aruba","Netherlands",12.5186,-70.0358,2020-03-20,0
"797","Aruba","Netherlands",12.5186,-70.0358,2020-03-21,0
"798","Aruba","Netherlands",12.5186,-70.0358,2020-03-22,0
"799","Aruba","Netherlands",12.5186,-70.0358,2020-03-23,0
"800","Aruba","Netherlands",12.5186,-70.0358,2020-03-03,0
"801","Aruba","Netherlands",12.5186,-70.0358,2020-03-04,0
"802","Aruba","Netherlands",12.5186,-70.0358,2020-03-05,0
"803","Aruba","Netherlands",12.5186,-70.0358,2020-03-06,0
"804","Aruba","Netherlands",12.5186,-70.0358,2020-03-07,0
"805","Aruba","Netherlands",12.5186,-70.0358,2020-03-08,0
"806","Aruba","Netherlands",12.5186,-70.0358,2020-03-09,0
"807","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-22,0
"808","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-23,0
"809","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-24,0
"810","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-25,0
"811","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-26,0
"812","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-27,0
"813","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-28,0
"814","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-29,0
"815","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-30,0
"816","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-31,0
"817","Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-01,0
"818","Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-10,0
"819","Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-11,0
